AREA;SOTTOAREA;STATO;QUARTIERE;ZONA;CENTRO_STORICO;SETTORE;BOTTEGA_STORICA;LATITUDINE;LONGITUDINE;DATA_INIZIO_ATTIVITA;DATA_CESSAZIONE_ATTIVITA;TIPOLOGIA_ESERCIZIO;ESERCIZIO_VIA;CIVICO;AREA STATISTICA;ATTIVITA_PREVALENTE_ESERCIZIO;ATTIVITA_SECONDARIA_ESERCIZIO;INSERITO_IN_CENTRO_COMMERCALE;geopoint
Attività ricettive;Altre tipologie ricettive;Cessato;San Donato - San Vitale;San Donato;;;;44.50585821;11.36774891;2019-10-21;2022-05-30;Bed & Breakfast - Attività Saltuaria Di Alloggio E Prima Colazione;VIA DELLA VILLA;13 Int. 2;MICHELINO;;;;44.50585821, 11.36774891
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Malpighi;(centro storico);;;44.49023973;11.33929046;2012-06-15;;Appartamenti Ammobiliati Ad Uso Turistico;VIA URBANA;13;MALPIGHI-2;;;;44.49023973, 11.33929046
Attività ricettive;Altre tipologie ricettive;Cessato;Borgo Panigale - Reno;S. Viola;;;;44.50594982;11.30434693;2018-02-13;2019-10-28;Appartamento Ammobiliato Per Uso Turistico;VIA DELLA FERRIERA;8 Int. 6;EMILIA PONENTE;;;;44.50594982, 11.30434693
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Marconi;(centro storico);;;44.49876807;11.33161511;2022-01-12;;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA UGO LENZI;6 Int. 1/3;MARCONI-2;;;;44.49876807, 11.33161511
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Santo Stefano;Irnerio;(centro storico);;;44.49370612;11.34803105;2023-02-21;;Case E Appartamenti Per Vacanze;STRADA MAGGIORE;16 Sc. 1 Int. 7;IRNERIO-1;;;;44.49370612, 11.34803105
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Marconi;(centro storico);;;44.49876807;11.33161511;2021-09-01;;Appartamento Ammobiliato Per Uso Turistico;VIA UGO LENZI;6;MARCONI-2;;;;44.49876807, 11.33161511
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Porto - Saragozza;Marconi;(centro storico);;;44.50225574;11.33871516;2019-12-19;;Case E Appartamenti Per Vacanze;VIA DON GIOVANNI MINZONI;4 Int. 15;MARCONI-2;;;;44.50225574, 11.33871516
Attività ricettive;Altre tipologie ricettive;Diniegato;San Donato - San Vitale;S. Vitale;;;;44.49118427;11.37485956;2015-09-30;;Appartamento Ammobiliato Per Uso Turistico;VIA TURCHESE;3;MENGOLI;;;;44.49118427, 11.37485956
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Costa Saragozza;;;;44.49430552;11.31660497;2017-11-15;2020-11-21;Bed & Breakfast - Attività Saltuaria Di Alloggio E Prima Colazione;VIA DOMENICO BIANCHINI;21;XXI APRILE;;;;44.49430552, 11.31660497
Attività ricettive;Strutture ricettive extralberghiere;Cessato;San Donato - San Vitale;S. Vitale;;;;44.49123156;11.39965777;2016-11-10;2021-01-23;Case E Appartamenti Per Vacanze;VIA TOMMASO MARTELLI;30 Int. 4;CROCE DEL BIACCO;;;;44.49123156, 11.39965777
Attività ricettive;Altre tipologie ricettive;Cessato;Navile;Bolognina;;;;44.51595631;11.34321761;2020-02-14;2022-04-03;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA DIONISIO CALVART;54 Int. 18;ARCOVEGGIO;;;;44.51595631, 11.34321761
Attività ricettive;Altre tipologie ricettive;Cessato;Borgo Panigale - Reno;S. Viola;;;;44.50753168;11.30071967;2013-04-19;2014-07-07;Appartamenti Ammobiliati Ad Uso Turistico;VIA TIZIANO VECELLIO;4 Int. 3;EMILIA PONENTE;;;;44.50753168, 11.30071967
Attività ricettive;Altre tipologie ricettive;Attivo;Navile;Bolognina;;;;44.51596667;11.34598079;2019-12-03;;Appartamento Ammobiliato Per Uso Turistico;VIA DIONISIO CALVART;21;ARCOVEGGIO;;;;44.51596667, 11.34598079
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Galvani;(centro storico);;;44.48950496;11.35334541;2017-12-11;2021-03-24;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA S.PETRONIO VECCHIO;33;GALVANI-2;;;;44.48950496, 11.35334541
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Costa Saragozza;;;;44.48106471;11.30063105;2015-12-10;2016-12-01;Appartamento Ammobiliato Per Uso Turistico;VIA DI S.LUCA;35;SAN LUCA;;;;44.48106471, 11.30063105
Attività ricettive;Altre tipologie ricettive;Attivo;Santo Stefano;Galvani;(centro storico);;;44.48952515;11.35326469;2016-09-15;;Appartamento Ammobiliato Per Uso Turistico;VIA S.PETRONIO VECCHIO;31;GALVANI-2;;;;44.48952515, 11.35326469
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Navile;Bolognina;;;;44.52048196;11.35115315;2022-08-22;2023-02-14;Case E Appartamenti Per Vacanze;VIA DI SALICETO;53 Int. 7;VIA FERRARESE;;;;44.52048196, 11.35115315
Attività ricettive;Altre tipologie ricettive;Cessato;San Donato - San Vitale;S. Vitale;;;;44.4996769;11.36081655;2021-10-19;2022-12-27;Appartamento Ammobiliato Per Uso Turistico;VIA ILIO BARONTINI;8;CIRENAICA;;;;44.4996769, 11.36081655
Attività ricettive;Altre tipologie ricettive;Attivo;Borgo Panigale - Reno;Borgo Panigale;;;;44.53049347;11.25988575;2005-02-10;;Struttura Agrituristica;VIA DI MEZZO;8;VIA DEL VIVAIO;;AGRITURISMO, SOMMINISTRAZIONI RISERVATE AI SOLI ALLOGGIATI DELLE VARIE STRUTTURE RICETTIVE;;44.53049347, 11.25988575
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Irnerio;(centro storico);;;44.49729798;11.35312015;2018-05-09;2020-12-16;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA ZAMBONI;62;IRNERIO-2;;;;44.49729798, 11.35312015
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Porto - Saragozza;Marconi;(centro storico);;;44.49856;11.34347004;2019-06-13;;Case E Appartamenti Per Vacanze;VIA DELL'INDIPENDENZA;36;MARCONI-1;;;;44.49856, 11.34347004
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Irnerio;(centro storico);;;44.49772864;11.35491459;2019-12-06;2020-09-28;Appartamento Ammobiliato Per Uso Turistico;VIA ZAMBONI;59;IRNERIO-2;;;;44.49772864, 11.35491459
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Marconi;(centro storico);;;44.49817138;11.34332819;2011-07-21;2013-07-31;Bed & Breakfast;VIA DELL'INDIPENDENZA;30 Int. 14;MARCONI-1;;;;44.49817138, 11.34332819
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Santo Stefano;Irnerio;(centro storico);;;44.49772864;11.35491459;2019-11-21;;Case E Appartamenti Per Vacanze;VIA ZAMBONI;59 Int. 10;IRNERIO-2;;;;44.49772864, 11.35491459
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Marconi;(centro storico);;;44.4978481;11.34325083;2013-09-02;2017-12-15;Bed & Breakfast;VIA DELL'INDIPENDENZA;24 Int. 7;MARCONI-1;;;;44.4978481, 11.34325083
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Galvani;(centro storico);;;44.4901726;11.35193876;2012-11-30;2014-12-06;Bed & Breakfast;VIA S.PETRONIO VECCHIO;11 Int. 8;GALVANI-2;;;;44.4901726, 11.35193876
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Navile;Bolognina;;;;44.5246485;11.34493599;2014-05-15;2014-06-19;Case E Appartamenti Per Vacanze;VIA DELL'ARCOVEGGIO;56/20 Int. 8;CASERME ROSSE-MANIFATTURA;;;;44.5246485, 11.34493599
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Santo Stefano;Colli;;;;44.4816608;11.33720511;2011-12-12;;Case E Appartamenti Per Vacanze;VIA S.MAMOLO;60 Int. 3;OSSERVANZA;;;;44.4816608, 11.33720511
Attività ricettive;Altre tipologie ricettive;Cessato;Navile;Bolognina;;;;44.52495483;11.34555433;2018-05-24;2021-12-21;Bed & Breakfast - Attività Saltuaria Di Alloggio E Prima Colazione;VIA DELL'ARCOVEGGIO;45 Int. 3;CASERME ROSSE-MANIFATTURA;;;;44.52495483, 11.34555433
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Colli;;;;44.48204152;11.33755176;2005-06-13;2015-03-05;Bed & Breakfast;VIA S.MAMOLO;52 Int. 15;OSSERVANZA;;BED AND BREAKFAST;;44.48204152, 11.33755176
Attività ricettive;Altre tipologie ricettive;Cessato;Navile;Corticella;;;;44.53770463;11.36248764;2019-03-30;2021-01-12;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA DEL TUSCOLANO;27/5;SAVENA ABBANDONATO;;;;44.53770463, 11.36248764
Attività ricettive;Altre tipologie ricettive;Attivo;Santo Stefano;Colli;;;;44.4856139;11.33937034;2013-05-29;;Appartamenti Ammobiliati Ad Uso Turistico;VIA S.MAMOLO;25;OSSERVANZA;;;;44.4856139, 11.33937034
Attività ricettive;Altre tipologie ricettive;Cessato;Navile;Corticella;;;;44.53394149;11.35640731;2018-02-01;2020-12-09;Appartamento Ammobiliato Per Uso Turistico;VIA DEL TUSCOLANO;16/11;CROCE COPERTA;;;;44.53394149, 11.35640731
Attività ricettive;Altre tipologie ricettive;Attivo;Santo Stefano;Colli;;;;44.4785851;11.33586604;2018-09-06;;Appartamento Ammobiliato Per Uso Turistico;VIA S.MAMOLO;128;OSSERVANZA;;;;44.4785851, 11.33586604
Attività ricettive;Altre tipologie ricettive;Cessato;Borgo Panigale - Reno;Borgo Panigale;;;;44.52125313;11.29620935;2010-07-21;2015-04-27;Appartamenti Ammobiliati Ad Uso Turistico;VIA DEL TRIUMVIRATO;119;LA BIRRA;;;;44.52125313, 11.29620935
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49377928;11.3335988;2019-09-05;2020-10-26;Appartamento Ammobiliato Per Uso Turistico;VIA S.ISAIA;9;MALPIGHI-2;;;;44.49377928, 11.3335988
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49547258;11.3318027;2020-02-22;2021-05-20;Appartamento Ammobiliato Per Uso Turistico;VIA DEL PRATELLO;56;MALPIGHI-2;;;;44.49547258, 11.3318027
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Malpighi;(centro storico);;;44.49445771;11.33000277;2019-03-13;;Appartamento Ammobiliato Per Uso Turistico;VIA S.ISAIA;71;MALPIGHI-2;;;;44.49445771, 11.33000277
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Marconi;(centro storico);;;44.50116913;11.33881772;2013-10-31;2013-12-12;Bed & Breakfast;VIA DEL PORTO;26 Int. 7;MARCONI-2;;;;44.50116913, 11.33881772
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49398247;11.33264795;2018-10-05;2020-05-22;Appartamento Ammobiliato Per Uso Turistico;VIA S.ISAIA;27/2 Int. 10;MALPIGHI-2;;;;44.49398247, 11.33264795
Attività ricettive;Altre tipologie ricettive;Attivo;Borgo Panigale - Reno;S. Viola;;;;44.51078976;11.29631505;2020-09-25;;Appartamento Ammobiliato Per Uso Turistico;VIA DEL MILLIARIO;32/2;AGUCCHI;;;;44.51078976, 11.29631505
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49393848;11.33276941;2016-03-30;2019-01-01;Appartamento Ammobiliato Per Uso Turistico;VIA S.ISAIA;27;MALPIGHI-2;;;;44.49393848, 11.33276941
Attività ricettive;Altre tipologie ricettive;Attivo;San Donato - San Vitale;San Donato;;;;44.505597;11.35981578;2021-03-22;;Appartamento Ammobiliato Per Uso Turistico;VIA DEL LAVORO;17 Int. 13;VIA DEL LAVORO;;;;44.505597, 11.35981578
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Malpighi;(centro storico);;;44.49388154;11.33311509;2011-02-04;;Appartamenti Ammobiliati Ad Uso Turistico;VIA S.ISAIA;21 Int. 15;MALPIGHI-2;;;;44.49388154, 11.33311509
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Malpighi;(centro storico);;;44.49231293;11.33601533;2020-01-01;;Appartamento Ammobiliato Per Uso Turistico;VIA DEL FOSSATO;3;MALPIGHI-2;;;;44.49231293, 11.33601533
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Malpighi;(centro storico);;;44.49440843;11.32951293;2010-10-20;;Appartamenti Ammobiliati Ad Uso Turistico;VIA S.ISAIA;106 Int. 2/2;MALPIGHI-2;;;;44.49440843, 11.32951293
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Santo Stefano;Galvani;(centro storico);;;44.48778392;11.3471642;2019-03-16;2021-08-31;Camera E Colazione Room & Breakfast;VIA DEL CESTELLO;4 Int. 2;GALVANI-2;;;;44.48778392, 11.3471642
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Marconi;(centro storico);;;44.49584855;11.3378468;2020-03-10;;Appartamento Ammobiliato Per Uso Turistico;VIA S.GERVASIO;1;MARCONI-1;;;;44.49584855, 11.3378468
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Irnerio;(centro storico);;;44.49952762;11.3486084;2019-05-16;2022-04-13;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA DEL BORGO DI S.PIETRO;42 Int. 3;IRNERIO-2;;;;44.49952762, 11.3486084
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Colli;;;;44.4858511;11.33737883;2017-01-03;2019-04-29;Bed & Breakfast - Attività Saltuaria Di Alloggio E Prima Colazione;VIA S.FREDIANO;12 Int. 6;OSSERVANZA;;;;44.4858511, 11.33737883
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Irnerio;(centro storico);;;44.49913947;11.34846567;2017-10-26;2017-11-15;Bed & Breakfast - Attività Saltuaria Di Alloggio E Prima Colazione;VIA DEL BORGO DI S.PIETRO;21;IRNERIO-2;;;;44.49913947, 11.34846567
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Malpighi;(centro storico);;;44.49669373;11.33306529;2019-02-18;;Appartamento Ammobiliato Per Uso Turistico;VIA S.FELICE;38/2;MALPIGHI-2;;;;44.49669373, 11.33306529
Attività ricettive;Altre tipologie ricettive;Cessato;San Donato - San Vitale;San Donato;;;;44.50553459;11.37656639;2019-08-19;2022-08-24;Appartamento Ammobiliato Per Uso Turistico;VIA DELLA CAMPAGNA;6;SAN DONNINO;;;;44.50553459, 11.37656639
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Porto - Saragozza;Malpighi;(centro storico);;;44.49659225;11.33442166;2019-12-01;;Affittacamere;VIA S.FELICE;24;MALPIGHI-2;;;;44.49659225, 11.33442166
Attività ricettive;Altre tipologie ricettive;Cessato;Navile;Lame;;;;44.51569468;11.33161604;2005-10-05;2018-09-19;Bed & Breakfast;VIA DELLA BEVERARA;43/3;BEVERARA;;BED AND BREAKFAST;;44.51569468, 11.33161604
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Porto - Saragozza;Malpighi;(centro storico);;;44.49633797;11.33506656;2017-10-23;;Case E Appartamenti Per Vacanze;VIA S.FELICE;20 Int. 13/14;MALPIGHI-2;;;;44.49633797, 11.33506656
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Irnerio;(centro storico);;;44.49497379;11.35361248;2015-09-01;2016-09-15;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA DELL'UNIONE;13 Int. 8;IRNERIO-2;;;;44.49497379, 11.35361248
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.4961824;11.33563606;2019-01-26;2019-05-24;Case E Appartamenti Per Vacanze;VIA S.FELICE;14;MALPIGHI-2;;;;44.4961824, 11.33563606
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Colli;;;;44.48516409;11.33810232;2005-06-13;2012-09-09;Bed & Breakfast;VIA DELL'OSSERVANZA;3;OSSERVANZA;;BED AND BREAKFAST;;44.48516409, 11.33810232
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Marconi;(centro storico);;;44.4988856;11.32999613;2019-06-27;;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA S.FELICE;125/D;MARCONI-2;;;;44.4988856, 11.32999613
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Santo Stefano;Irnerio;(centro storico);;;44.49516488;11.3464965;2019-07-04;2022-03-29;Case E Appartamenti Per Vacanze;VIA DELL'INFERNO;4 Int. 8;IRNERIO-1;;;;44.49516488, 11.3464965
Attività ricettive;Strutture ricettive extralberghiere;Cessato;San Donato - San Vitale;S. Vitale;;;;44.49909609;11.35816143;2017-05-13;2020-07-14;Case E Appartamenti Per Vacanze;VIA S.DONATO;21;CIRENAICA;;;;44.49909609, 11.35816143
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Santo Stefano;Irnerio;(centro storico);;;44.50081459;11.34440063;2016-07-28;2021-10-24;Case E Appartamenti Per Vacanze;VIA DELL'INDIPENDENZA;63 Int. 4;IRNERIO-2;;;;44.50081459, 11.34440063
Attività ricettive;Strutture ricettive extralberghiere;Attivo;San Donato - San Vitale;San Donato;;;;44.50555707;11.37318816;2022-10-30;;Case E Appartamenti Per Vacanze;VIA S.DONATO;105/4 Int. 2;MICHELINO;;;;44.50555707, 11.37318816
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Porto - Saragozza;Marconi;(centro storico);;;44.50056502;11.34404817;2019-05-29;2020-05-11;Case E Appartamenti Per Vacanze;VIA DELL'INDIPENDENZA;58 Int. 9;MARCONI-2;;;;44.50056502, 11.34404817
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49653938;11.32914894;2018-11-19;2019-03-13;Case E Appartamenti Per Vacanze;VIA S.CROCE;14 Int. 6;MALPIGHI-2;;;;44.49653938, 11.32914894
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Irnerio;(centro storico);;;44.50052863;11.34449851;2021-12-30;2023-01-02;Bed & Breakfast - Attività Saltuaria Di Alloggio E Prima Colazione;VIA DELL'INDIPENDENZA;57/2 Int. 1;IRNERIO-2;;;;44.50052863, 11.34449851
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49060845;11.33246907;2018-01-22;2018-01-31;Appartamento Ammobiliato Per Uso Turistico;VIA S.CATERINA;69;MALPIGHI-2;;;;44.49060845, 11.33246907
Attività ricettive;Altre tipologie ricettive;Attivo;Santo Stefano;Galvani;(centro storico);;;44.49305787;11.34480774;2020-01-10;;Appartamento Ammobiliato Per Uso Turistico;VIA DE' MUSEI;4 Int. 6;GALVANI-1;;;;44.49305787, 11.34480774
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Porto - Saragozza;Malpighi;(centro storico);;;44.49060845;11.33246907;2018-02-01;;Case E Appartamenti Per Vacanze;VIA S.CATERINA;69;MALPIGHI-2;;;;44.49060845, 11.33246907
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49185189;11.33985383;2018-05-29;2018-05-28;Bed & Breakfast - Attività Saltuaria Di Alloggio E Prima Colazione;VIA DE' GRIFFONI;17 Int. 6;MALPIGHI-1;;;;44.49185189, 11.33985383
Attività ricettive;Altre tipologie ricettive;Attivo;Porto - Saragozza;Malpighi;(centro storico);;;44.49185973;11.33305311;2017-10-03;;Appartamento Ammobiliato Per Uso Turistico;VIA S.CATERINA;19;MALPIGHI-2;;;;44.49185973, 11.33305311
Attività ricettive;Altre tipologie ricettive;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49336553;11.33727524;2011-02-16;2014-10-01;Bed & Breakfast;VIA DE' GOMBRUTI;16 Int. 6;MALPIGHI-1;;;;44.49336553, 11.33727524
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Irnerio;(centro storico);;;44.49492519;11.35434133;2018-10-25;2019-06-28;Appartamento Ammobiliato Per Uso Turistico;VIA S.APOLLONIA;9;IRNERIO-2;;;;44.49492519, 11.35434133
Attività ricettive;Altre tipologie ricettive;Attivo;Santo Stefano;Irnerio;(centro storico);;;44.49517578;11.34682085;2022-03-09;;Appartamento Ammobiliato Per Uso Turistico;VIA DE' GIUDEI;6 Int. 3/2;IRNERIO-1;;;;44.49517578, 11.34682085
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Navile;Corticella;;;;44.53501256;11.35621456;2020-07-31;;Case E Appartamenti Per Vacanze;VIA STENDHAL;18 Int. 15;CROCE COPERTA;;;;44.53501256, 11.35621456
Attività ricettive;Strutture ricettive extralberghiere;Cessato;Porto - Saragozza;Malpighi;(centro storico);;;44.49325449;11.34150438;2005-11-17;2022-10-21;Case E Appartamenti Per Vacanze;VIA DE' FUSARI;7 Int. 2;MALPIGHI-1;;CASE VACANZE;;44.49325449, 11.34150438
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Galvani;(centro storico);;;44.48831554;11.34085129;2019-01-10;2022-11-09;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA SOLFERINO;12;GALVANI-2;;;;44.48831554, 11.34085129
Attività ricettive;Altre tipologie ricettive;Cessato;Santo Stefano;Galvani;(centro storico);;;44.49022659;11.34801903;2019-03-03;2019-05-16;Appartamento Ammobiliato Per Uso Turistico;VIA DE' CHIARI;15;GALVANI-2;;;;44.49022659, 11.34801903
Attività ricettive;Altre tipologie ricettive;Attivo;Navile;Lame;;;;44.5145977;11.31815346;2013-04-03;;Appartamento Ammobiliato Per Uso Turistico;VIA SIGMUND FREUD;8 Int. 9;LAZZARETTO;;;;44.5145977, 11.31815346
Attività ricettive;Altre tipologie ricettive;Cessato;Navile;Bolognina;;;;44.51035003;11.33585053;2019-05-16;2022-04-03;Intermediazione Da Parte Di Agenzie Immobiliari Nella Locazione Di Appartamenti Ammobiliati A Turisti;VIA DE' CARRACCI;71;EX MERCATO ORTOFRUTTICOLO;;;;44.51035003, 11.33585053
Attività ricettive;Strutture ricettive extralberghiere;Attivo;Navile;Lame;;;;44.5145088;11.31852125;2021-11-30;;Case E Appartamenti Per Vacanze;VIA SIGMUND FREUD;4 Int. 19;LAZZARETTO;;;;44.5145088, 11.31852125
Attività ricettive;Altre tipologie ricettive;Cessato;Navile;Bolognina;;;;44.50763844;11.34145355;2015-07-30;2019-10-22;Appartamento Ammobiliato Per Uso Turistico;VIA DE' CARRACCI;51/2 Int. 2;PIAZZA DELL'UNITA';;;;44.50763844, 11.34145355
Attività ricettive;Altre tipologie ricettive;Cessato;San Donato - San Vitale;San Donato;;;;44.50809141;11.36027789;2013-07-01;2016-05-30;Bed & Breakfast;VIA SERENA;1;VIA DEL LAVORO;;;;44.50809141, 11.36027789
Attività ricettive;Altre tipologie ricettive;Attivo;Navile;Bolognina;;;;44.50791767;11.33326052;2018-10-05;;Bed & Breakfast - Attività Saltuaria Di Alloggio E Prima Colazione;VIA DE' CARRACCI;2/5 Int. 3;EX MERCATO ORTOFRUTTICOLO;;;;44.50791767, 11.33326052
